product_id,loves_count,rating
P501418,11403,4.3545
P404241,51136,4.3542
P469170,12967,4.3542
P467037,10512,4.3542
P433521,31496,4.3539
P501693,17920,4.3538
P122749,8514,4.3537
P242810,20532,4.3535
P420607,53439,4.3532
P474333,12144,4.3532
P455835,5483,4.3531
P468844,3008,4.3531
P395768,6241,4.3529
P480338,3220,4.3529
P122806,3116,4.3529
P442515,2202,4.3529
P397498,45033,4.3528
P441845,27728,4.3528
P445833,9307,4.3528
P433530,340123,4.3527
P400205,26322,4.3527
P393669,6554,4.3525
P469444,10000,4.3523
P384099,420808,4.3522
P453906,15801,4.3521
P477740,659,4.3519
P236816,757716,4.3517
P228204,64232,4.3517
P478730,8472,4.3514
P471553,1374,4.3511
P426080,33687,4.351
P483060,35345,4.3509
P420652,1081315,4.3508
P375120,10527,4.3507
P456158,71952,4.3505
P107319,75358,4.3501
P425324,20385,4.3501
P442833,35874,4.35
P434407,5229,4.35
P449373,2756,4.35
P474805,6136,4.3495
P500701,10521,4.3493
P392246,290028,4.3492
P475090,51295,4.3492
P455592,5333,4.3492
P456192,6914,4.3488
P405290,39658,4.3484
P416563,167407,4.3483
P456207,9157,4.348
P429508,2101,4.3478
P254720,32202,4.3477
P457233,13333,4.3472
P379707,55191,4.3471
P417170,39073,4.347
P399330,126074,4.3469
P467110,44580,4.3465
P474953,13825,4.3465
P476513,6222,4.3465
P504432,33682,4.3464
P427406,542743,4.3456
P409242,95926,4.3455
P453713,5372,4.3455
P430845,25549,4.3454
P447553,37001,4.345
P381767,5275,4.3448
P464268,1990,4.3448
P476007,5992,4.3447
P432500,329288,4.3445
P461223,29469,4.3445
P382309,170014,4.3443
P500453,59835,4.3443
P417604,5499,4.3438
P474135,2823,4.3438
P439212,26627,4.3434
P279113,104751,4.3431
P466422,54544,4.3429
P504453,2147,4.3429
P433457,8238,4.3428
P424986,17319,4.3425
P501008,27272,4.3424
P422453,46010,4.3422
P436154,26448,4.3421
P481747,3490,4.342
P423646,50235,4.3418
P475084,1758,4.3415
P38855877,481509,4.3411
P460871,49603,4.341
P460872,17081,4.341
P253818,398429,4.3407
P482744,1822,4.3406
P482743,1124,4.3406
P430337,105730,4.3404
P476712,30519,4.3404
P378659,6430,4.3404
P405584,55728,4.34
P504644,1660,4.3397
P441874,24351,4.3396
P421922,5418,4.3396
P432298,501464,4.339
P451938,44041,4.339
P468699,11523,4.339
P468698,10307,4.339
P465333,7948,4.339
P398761,23751,4.3389
P501033,8330,4.3387
P439941,140059,4.3385
P482527,14373,4.3385
P388762,7381,4.3385
P415619,40209,4.3384
P409800,266116,4.3383
P461608,6581,4.3383
P461609,3137,4.3383
P446338,64023,4.3376
P309308,262434,4.3375
P474938,31478,4.3375
P468402,14078,4.3375
P504223,3984,4.3375
P481814,7426,4.337
P382515,8999,4.3365
P428705,5719,4.3362
P428704,5189,4.3362
P436089,13291,4.3361
P434361,10847,4.3358
P502071,6329,4.3358
P467451,258873,4.3357
P473005,8787,4.3356
P504600,505,4.3356
P408218,137430,4.3355
P425882,21018,4.3355
P2866,147621,4.3353
P468813,14957,4.3352
P429602,84383,4.3351
P470236,12024,4.3351
P470237,10755,4.3351
P474863,4331,4.3349
P474864,3637,4.3349
P440093,77727,4.3348
P500628,14309,4.3348
P500846,6970,4.3348
P286101,41336,4.3345
P457669,19418,4.3345
P459171,11037,4.3345
P218431,193037,4.3344
P504365,32957,4.3344
P456596,115925,4.3333
P455378,73801,4.3333
P122748,42543,4.3333
P473329,30477,4.3333
P461173,26396,4.3333
P382581,22268,4.3333
P474085,21675,4.3333
P467748,20074,4.3333
P502266,18962,4.3333
P501445,16465,4.3333
P482056,14631,4.3333
P504152,14157,4.3333
P504808,12134,4.3333
P463098,11390,4.3333
P454335,11342,4.3333
P502866,11246,4.3333
P466146,10472,4.3333
P259801,9747,4.3333
P454385,9058,4.3333
P460704,8847,4.3333
P429970,8832,4.3333
P422045,8614,4.3333
P428454,8201,4.3333
P455658,6487,4.3333
P422249,6424,4.3333
P501976,6091,4.3333
P408542,5908,4.3333
P503573,5713,4.3333
P479646,5567,4.3333
P504151,5416,4.3333
P469057,4602,4.3333
P403930,4421,4.3333
P257804,4283,4.3333
P477798,4153,4.3333
P454826,4082,4.3333
P475988,4020,4.3333
P455332,3974,4.3333
P504300,3833,4.3333
P455871,3822,4.3333
P500729,3742,4.3333
P500909,3714,4.3333
P504220,3602,4.3333
P475970,3511,4.3333
P465794,3327,4.3333
P502448,3126,4.3333
P429625,3040,4.3333
P502441,2915,4.3333
P504874,2800,4.3333
P454971,2680,4.3333
P502237,2634,4.3333
P481826,2552,4.3333
P503887,2047,4.3333
P501954,2033,4.3333
P469102,1972,4.3333
P477150,1735,4.3333
P502351,1665,4.3333
P505274,1580,4.3333
P482021,1558,4.3333
P482755,1460,4.3333
P481986,1445,4.3333
P501720,1119,4.3333
P436757,1094,4.3333
P501716,954,4.3333
P502885,950,4.3333
P503917,939,4.3333
P501140,861,4.3333
P483438,736,4.3333
P504209,418,4.3333
P434104,496092,4.3332
P455859,8236,4.3322
P385631,39928,4.3321
P429548,113034,4.332
P247517,8933,4.332
P455338,65023,4.3317
P467765,29873,4.3316
P500480,11631,4.3312
P441831,258870,4.3311
P449177,2823,4.3311
P483466,40586,4.3309
P384821,29640,4.3309
P54419,44496,4.3308
P294713,18286,4.3305
P392308,11781,4.3304
P422338,9691,4.3302
P476724,7058,4.3301
P449541,5068,4.3301
P309306,69459,4.3299
P448203,43729,4.3298
P500481,11958,4.3293
P297524,194892,4.3292
P390961,99596,4.3292
P449090,48711,4.3292
P468627,31696,4.3292
P437981,42381,4.3291
P427607,6276,4.3288
P483128,4241,4.3285
P474330,15408,4.3284
P481390,9568,4.3281
P471261,9217,4.3281
P428224,527201,4.328
P481741,1235,4.3275
P31870457,131518,4.3273
P452412,32501,4.3269
P471577,6457,4.3269
P251529,28361,4.3262
P474314,23803,4.3262
P109927,43762,4.3261
P302900,6909,4.3261
P405462,2573,4.3261
P475127,9523,4.3257
P403926,2206,4.3257
P476416,19028,4.3256
P453823,15022,4.3255
P472179,1639,4.3254
P480303,55002,4.3253
P470512,15997,4.3244
P502245,31716,4.3243
P219008,21816,4.3243
P469518,17313,4.3243
P420638,3317,4.3243
P428676,8166,4.3239
P481735,1099,4.3239
P481832,4749,4.3238
P440307,248887,4.3237
P461555,79524,4.3237
P450457,42064,4.3235
P412047,18032,4.3235
P411539,73855,4.3233
P457643,32207,4.3232
P501005,33513,4.3229
P458939,5785,4.3226
P443361,4932,4.3226
P468408,3246,4.3226
P398500,12714,4.322
P417980,26245,4.3219
P479735,21772,4.3218
P476843,15008,4.3216
P468853,14269,4.3216
P468854,14004,4.3216
P474043,11852,4.3214
P449573,2998,4.3214
P431544,15186,4.3213
P474371,2764,4.3208
P122736,27481,4.3206
P455613,12740,4.3206
P479839,4961,4.3202
P481084,1449,4.3202
P281411,1029051,4.3201
P425662,10370,4.32
P475183,3585,4.32
P500420,1389,4.3196
P459728,46772,4.3193
P385301,21432,4.3193
P206900,45752,4.3192
P471025,32224,4.3191
P9889,239217,4.319
P476006,5874,4.319
P422463,78991,4.3187
P468709,27717,4.3187
P461983,2566,4.3187
P48653278,16100,4.3182
P408314,11374,4.3182
P474968,5336,4.3182
P448553,3298,4.3182
P405456,2555,4.3182
P467658,41759,4.3181
P122881,24326,4.3181
P469819,32441,4.318
P4015,21951,4.318
P475059,16087,4.3175
P501736,1468,4.3171
P501701,948,4.3171
P442838,39524,4.3169
P377523,15943,4.3168
P481340,10330,4.3166
P427405,83357,4.3165
P483473,5423,4.3165
P474350,1767,4.3165
P480179,36341,4.3162
P501155,9751,4.3162
P461622,3177,4.316
P434360,18198,4.3159
P483650,9831,4.3158
P463075,8670,4.3158
P481733,2397,4.3158
P481073,1728,4.3158
P501299,3943,4.3157
P434548,177152,4.3154
P468429,44659,4.3154
P380000,6300,4.3154
P307002,24475,4.3153
P478511,3226,4.3152
P457008,93809,4.3149
P471065,9899,4.3149
P410239,16944,4.3146
P452009,5894,4.3146
P412087,46604,4.3145
P393317,7413,4.3143
P405286,3174,4.3143
P466144,56615,4.3138
P462863,10153,4.3137
P448162,50440,4.3136
P435412,23248,4.3136
P504526,33695,4.3133
P428707,6313,4.3131
P428706,4948,4.3131
P99902,19701,4.313
P454337,26329,4.3129
P393671,17195,4.3126
P450856,60930,4.3125
P471240,10991,4.3125
P457662,8854,4.3125
P430809,8018,4.3125
P385256,2447,4.3125
P504592,1047,4.3125
P405096,48796,4.312
P450057,38357,4.312
P469164,6998,4.3118
P469070,10218,4.3117
P393151,61807,4.3116
P433672,43689,4.3116
P433522,11636,4.3115
P470231,8789,4.3115
P470230,8658,4.3115
P393076,54167,4.3114
P140906,148908,4.3113
P475076,3586,4.3113
P427320,16238,4.3111
P395311,9227,4.3111
P473820,5480,4.3111
P474804,10753,4.3109
P476671,27705,4.3108
P392245,174857,4.3107
P54450,62597,4.3106
P377005,23009,4.3105
P443846,66477,4.3103
P482657,6936,4.3103
P462413,5534,4.3103
P410491,28855,4.3101
P468637,15643,4.3098
P481999,20551,4.3096
P482007,9095,4.3095
P428709,4093,4.3093
P428708,3882,4.3093
P471544,25255,4.3092
P456975,7538,4.3091
P456976,5150,4.3091
P403632,26574,4.3089
P443843,43585,4.3088
P454325,17331,4.3088
P9939,15154,4.3088
P386765,13589,4.3085
P501489,3181,4.3085
P443837,30744,4.3084
P377723,271628,4.3081
P468691,171427,4.3081
P455339,74003,4.3081
P377873,1153594,4.308
P468380,64683,4.3079
P457245,62416,4.3079
P459116,17031,4.3077
P386760,11224,4.3077
P9549,7564,4.3077
P423125,7347,4.3077
P473264,7184,4.3077
P503942,6627,4.3077
P428639,6304,4.3077
P433621,5752,4.3077
P480595,4015,4.3077
P483105,2289,4.3077
P422496,2165,4.3077
P482741,3841,4.3072
P442012,53172,4.3071
P439940,87092,4.3064
P470208,10036,4.3056
P12857,16918,4.3054
P6028,8817,4.3051
P417312,245440,4.3049
P384114,14746,4.3049
P425873,32991,4.3046
P502289,20145,4.3043
P443390,13540,4.3043
P423164,5098,4.3043
P122699,3347,4.3041
P478279,26052,4.3038
P444425,64883,4.3037
P500174,15505,4.3036
P475191,2672,4.3036
P458505,7985,4.3033
P500620,25644,4.303
P501173,22501,4.303
P477463,8674,4.303
P439937,6677,4.303
P474346,11080,4.3029
P474347,5686,4.3029
P401715,236197,4.3028
P422881,20664,4.3028
P39950,13108,4.3028
P467971,20905,4.3027
P466143,56904,4.3026
P478523,40664,4.3026
P472995,7028,4.3026
P385477,110647,4.3024
P437018,40949,4.3024
P422339,24898,4.3024
P437631,118787,4.3023
P437632,33036,4.3023
P402718,127982,4.3017
P416816,98160,4.3017
P467255,14061,4.3014
P407444,28997,4.3012
P437657,33713,4.301
P458757,16515,4.3009
P412117,12883,4.3009
P471552,1965,4.3007
P109941,11419,4.3006
P503681,13457,4.3003
P475948,22722,4.3
P504210,15366,4.3
P479950,12517,4.3
P478722,11113,4.3
P469184,10261,4.3
P469192,3767,4.3
P430405,3320,4.3
P500158,3013,4.3
P462378,2962,4.3
P407506,1002,4.3
P501024,407,4.3
P444237,265,4.3
P468856,17828,4.2996
P468857,7468,4.2996
P461140,11721,4.2993
P479311,62635,4.2991
P417185,18013,4.2991
P421943,13421,4.2991
P280544,8738,4.299
P406080,470934,4.298
P475193,2136,4.2979
P446609,109233,4.2977
P462353,104154,4.2976
P462352,79881,4.2976
P375852,65151,4.2972
P472168,18770,4.2971
P504363,18228,4.297
P474848,43177,4.2965
P213013,16389,4.2964
P122782,15182,4.2963
P39890,6376,4.2963
P425318,197588,4.2958
P504802,25358,4.2958
P415925,36266,4.2955
P500469,1162,4.2955
P501714,10722,4.2951
P468185,19428,4.295
P461491,7304,4.2948
P18975403,480967,4.2944
P444057,17087,4.2943
P471531,10764,4.2941
P87987897,222682,4.2939
P77484859,72389,4.2939
P500329,22688,4.2938
P448932,11055,4.2938
P477186,2867,4.2938
P468186,12984,4.2937
P4032,15366,4.2934
P431765,5363,4.2931
P475986,6995,4.2927
P442840,206494,4.2924
P479860,33646,4.2924
P433937,57764,4.2921
P433938,42544,4.2921
P217513,65834,4.2919
P460552,6688,4.2917
P422500,2968,4.2917
P500877,2315,4.2917
P415777,274915,4.2909
P122866,24084,4.2907
P210575,217213,4.2905
P425600,53533,4.2905
P54900,21947,4.2905
P434559,19544,4.2905
P479847,103695,4.2902
P479846,102418,4.2902
P450244,36241,4.2899
P34402,16688,4.2898
P408973,71565,4.2897
P481366,15371,4.2896
P501979,865,4.2895
P479349,10743,4.2892
P394935,61979,4.289
P469097,34658,4.2889
P469098,13529,4.2889
P473119,7626,4.2889
P449836,7205,4.2889
P297516,98621,4.2888
P433656,7431,4.2888
P458576,26530,4.2886
P381155,107684,4.2877
P412098,36787,4.2877
P480442,6434,4.2877
P388766,6530,4.2875
P434545,43324,4.2873
P422248,22813,4.2872
P377919,8293,4.2871
P474325,16279,4.287
P444609,48597,4.2869
P122739,8487,4.2869
P411862,135345,4.2868
P479350,12058,4.286
P408663,85196,4.2859
P501350,17976,4.2857
P481700,17922,4.2857
P450536,15469,4.2857
P416538,15023,4.2857
P407381,13842,4.2857
P461161,13002,4.2857
P502036,6422,4.2857
P464307,4688,4.2857
P474964,3932,4.2857
P416960,3244,4.2857
P306857,3240,4.2857
P446629,3044,4.2857
P477239,2880,4.2857
P430912,2231,4.2857
P450934,2188,4.2857
P381775,1177,4.2857
P504843,445,4.2857
P500331,435,4.2857
P444016,0,4.2857
P122912,46607,4.2856
P484079,34712,4.2849
P460578,2987,4.2846
P422257,24814,4.2844
P502185,176443,4.2841
P442803,54730,4.2839
P387175,36594,4.2839
P429612,80397,4.2838
P302103,125611,4.2837
P416366,31724,4.2837
P434435,25105,4.2835
P422456,11860,4.2833
P467272,8796,4.2832
P469127,7568,4.2832
P467772,6662,4.2829
P480455,1380,4.2829
P451665,10469,4.2826
P461948,9733,4.2824
P448856,9888,4.2821
P483448,19581,4.2819
P480345,48066,4.2818
P501010,15373,4.2817
P406232,14851,4.2816
P423400,16463,4.2814
P472815,44713,4.2813
P466426,12455,4.2813
P460515,26131,4.2812
P462347,19854,4.2812
P413326,46733,4.2806
P460873,10091,4.2806
P482325,23635,4.2805
P385341,11006,4.2805
P470217,9171,4.2804
P455412,9820,4.2803
P504831,23153,4.28
P480439,22870,4.28
P406776,8435,4.28
P473741,48830,4.2798
P501177,8743,4.2796
P252213,3378,4.2791
P370325,0,4.2791
P476438,39342,4.2789
P379945,8747,4.2789
P482682,9567,4.2788
P449773,18025,4.2787
P425012,13096,4.2787
P482077,3151,4.2784
P500002,3952,4.2782
P278317,127405,4.2781
P501021,14931,4.2781
P483124,29482,4.2778
P469823,6059,4.2778
P472814,5283,4.2778
P403934,2429,4.2778
P3550,23319,4.2768
P474078,4443,4.2768
P384505,47428,4.2762
P456399,6649,4.276
P500449,36530,4.2759
P429627,14688,4.2759
P462844,8579,4.2759
P462860,6599,4.2759
P502346,994,4.2752
P404356,33131,4.275
P412093,28464,4.2746
P472053,4322,4.2745
P280551,3443,4.2745
P463666,38033,4.2743
P454042,173729,4.2742
P55849781,113347,4.274
P410480,33070,4.2738
P474855,5640,4.2737
P412085,38629,4.2736
P406081,45216,4.2733
P481819,7466,4.2732
P260311,13313,4.273
P439601,30047,4.2727
P456552,20760,4.2727
P436753,15523,4.2727
P456374,7401,4.2727
P463791,4954,4.2727
P427640,2157,4.2727
P467256,1694,4.2727
P479836,1685,4.2727
P19700127,264233,4.2724
P428823,45277,4.2722
P474358,68969,4.272
P434383,24078,4.2719
P478536,53463,4.2718
P467957,32009,4.2718
P402014,15699,4.2717
P465326,16716,4.2716
P282935,6807,4.2715
P473118,9357,4.2714
P480579,20139,4.2713
P410485,7293,4.2713
P6303,7892,4.2712
P456592,44117,4.2711
P431511,71038,4.2708
P283304,13294,4.2708
P414092,9343,4.2706
P437097,251478,4.2705
P459150,16498,4.2703
P408313,11922,4.2703
P425810,9884,4.2703
P500445,6187,4.2703
P469027,5335,4.2703
P467140,121760,4.2702
P449106,69927,4.2702
P473004,7749,4.2702
P474079,5639,4.2702
P500312,4781,4.2702
P285323,25358,4.2701
P460019,34439,4.27
P430969,303646,4.2698
P420224,66634,4.2692
P461520,34386,4.2692
P455341,8003,4.2692
P422428,5273,4.2692
P469522,43866,4.2691
P296413,7681,4.2689
P472042,13577,4.2687
P473825,6437,4.2687
P387594,28837,4.2685
P405297,18120,4.2685
P446421,17465,4.2685
P461148,211352,4.2684
P443789,4763,4.2683
P479863,30837,4.2679
P139005,108740,4.2677
P122765,22848,4.2676
P382504,8967,4.2674
P473708,243370,4.2672
P405601,174115,4.2672
P411532,48921,4.2672
P396033,101334,4.2671
P501817,16611,4.2667
P469822,11106,4.2667
P428037,9991,4.2667
P504919,8821,4.2667
P469179,4416,4.2667
P443549,3524,4.2667
P429559,2741,4.2667
P429538,0,4.2667
P455936,359649,4.2662
P476441,66280,4.2662
P424902,19992,4.2661
P423259,73240,4.2657
P458586,48195,4.2657
P476447,1867,4.2651
P415701,73776,4.265
P426312,33061,4.265
P479855,30453,4.2647
P466657,20010,4.2647
P430124,19012,4.2647
P455190,7466,4.2647
P431155,6302,4.2647
P474338,3130,4.2647
P468409,2114,4.2647
P436152,100568,4.2645
P109911,95941,4.2645
P394826,31935,4.2643
P503052,1375,4.2643
P484082,2325,4.2639
P173317,20917,4.2638
P479510,4000,4.2638
P422011,27710,4.2637
P433402,326279,4.2632
P504208,41957,4.2632
P456548,4355,4.2632
P403914,2806,4.2632
P377678,1775,4.2632
P505161,1576,4.2628
P476828,492,4.2628
P505159,9173,4.2626
P505154,3232,4.2626
P482000,12258,4.2624
P474971,8255,4.2624
P503714,156489,4.2621
P456571,28653,4.2621
P475135,10296,4.2621
P450262,43383,4.2619
P435807,13114,4.2619
P442539,6331,4.2619
P448738,4899,4.2619
P454100,45368,4.2616
P473146,33521,4.2616
P475543,106447,4.2613
P472076,9921,4.2611
P477837,87541,4.2609
P388982,14443,4.2609
P433962,8179,4.2609
P460556,2787,4.2609
P501263,1555,4.2609
P501266,1227,4.2609
P384539,37998,4.2608
P432831,12648,4.2605
P470255,66960,4.2604
P480634,24725,4.2604
P500901,453,4.2604
P476893,653,4.2603
P407450,28627,4.2602
P454380,302951,4.26
P398965,20562,4.26
P465365,28152,4.2599
P404358,13370,4.2595
P475201,7302,4.2595
P434223,17529,4.2593
P452735,88426,4.259
P483156,115408,4.2588
P409703,20091,4.2588
P432284,15238,4.2586
P481825,19738,4.2583
P383438,13165,4.2581
P412114,10489,4.2581
P481736,764,4.2581
P446341,10585,4.2579
P427647,232369,4.2577
P479508,10108,4.2576
P475600,57283,4.2572
P475194,10279,4.2572
P455930,7756,4.2571
P455926,63782,4.2569
P455927,12100,4.2569
P460732,7061,4.2569
P470234,4592,4.2568
P470235,4440,4.2568
P461451,6480,4.2566
P482683,6527,4.2564
P231040,5808,4.2564
P432048,18261,4.2562
P479487,3109,4.2562
P444444,61838,4.2561
P419605,0,4.2557
P469524,19795,4.2556
P109943,8875,4.2556
P385773,13677,4.2555
P454085,7201,4.2553
P428416,55236,4.2551
P429659,28719,4.2551
P456208,4597,4.255
P459301,3228,4.255
P504217,159,4.2549
P286513,183240,4.2546
P480594,5313,4.2544
P467981,10834,4.2543
P377542,121421,4.254
P409834,10649,4.254
P417118,12975,4.2537
P406942,8646,4.2537
P448710,5136,4.2537
P483496,43971,4.2535
P479308,27795,4.2535
P378219,13301,4.2532
P439943,106968,4.2526
P416312,7009,4.2526
P384537,19733,4.2525
P468351,38202,4.2522
P468841,10040,4.2522
P415773,19781,4.2521
P433996,39363,4.252
P440503,32609,4.2515
P471077,31207,4.2515
P454996,10771,4.2508
P122763,8420,4.2505
P421235,59652,4.2503
P273900,50693,4.2503
P377473,9495,4.2503
P427042,33977,4.25
P472321,18434,4.25
P502977,13592,4.25
P441645,8889,4.25
P434404,7566,4.25
P462330,7141,4.25
P382438,7109,4.25
P473313,6964,4.25
P428005,6851,4.25
P471545,6836,4.25
P500601,6710,4.25
P405032,6293,4.25
P479834,6265,4.25
P400708,6218,4.25
P429504,5829,4.25
P474080,4791,4.25
P500996,4645,4.25
P501999,4462,4.25
P410657,4267,4.25
P504848,3970,4.25
P504180,3908,4.25
P469188,3769,4.25
P453666,3739,4.25
P473662,3253,4.25
P472340,2734,4.25
P475196,2603,4.25
P456434,2400,4.25
P469053,2345,4.25
P442545,2138,4.25
P459466,1892,4.25
P482304,1854,4.25
P409733,1672,4.25
P473663,1371,4.25
P502287,1320,4.25
P503635,1160,4.25
P502328,1080,4.25
P500463,990,4.25
P483072,975,4.25
P483695,875,4.25
P476851,592,4.25
P473010,4733,4.2486
P9940,24570,4.2485
P431750,229614,4.2482
P269705,30763,4.2482
P448852,91499,4.2481
P427008,28790,4.2477
P411397,17666,4.2477
P377821,60916,4.2475
P471764,6666,4.2474
P456413,12738,4.2471
P478734,8992,4.2469
P432504,201544,4.2467
P441306,22038,4.2464
P454351,15120,4.2462
P433884,9689,4.2462
P400203,68960,4.2461
P479904,4593,4.2461
P455676,63463,4.246
P458216,38190,4.246
P433618,12520,4.2455
P461635,3568,4.2454
P461636,2551,4.2454
P449136,28407,4.245
P475982,11197,4.2449
P400207,126177,4.2448
P461436,19553,4.2447
P481106,28515,4.2446
P389525,7893,4.2444
P476041,3641,4.2444
P94421,166423,4.2442
P427417,763168,4.2439
P417232,9065,4.2439
P482679,4790,4.2439
P397310,20771,4.2437
P458900,16013,4.2437
P454019,13761,4.2435
P428255,47079,4.2434
P458283,8214,4.2432
P471541,7757,4.2432
P270539,129177,4.2431
P480529,95944,4.2429
P472328,34208,4.2429
P396527,21973,4.2426
P422243,12325,4.2426
P426097,4372,4.2424
P467623,9286,4.2423
P409317,325180,4.2422
P420158,36763,4.2411
P443744,28260,4.2411
P500493,14056,4.2408
P447781,4738,4.2407
P464233,2202,4.2407
P465804,10386,4.24
P480443,9458,4.24
P447557,5612,4.24
P479734,3109,4.24
P481817,39840,4.2396
P481818,12735,4.2396
P415667,36518,4.2392
P399934,7948,4.2391
P475186,1921,4.2391
P503729,55137,4.2389
P455894,24055,4.2388
P469460,19752,4.2384
P470041,3271,4.2383
P500163,24065,4.2381
P433619,4643,4.2381
P405300,3929,4.2381
P447359,17714,4.238
P405599,70039,4.2373
P443753,50318,4.2373
P453227,48054,4.2372
P459133,6786,4.2372
P424378,48487,4.2368
P422026,15832,4.2366
P475180,5711,4.2366
P440651,12651,4.236
P230234,297148,4.2359
P444226,47186,4.2355
P443795,14668,4.2353
P422638,9470,4.2353
P453269,7461,4.2353
P4016,56973,4.2348
P39787544,486935,4.2346
P459131,22166,4.2346
P442520,6178,4.2346
P474349,1791,4.2346
P379951,42722,4.2345
P477763,19761,4.2345
P504237,4344,4.2345
P470126,47988,4.2343
P382404,8449,4.234
P425933,32221,4.2333
P463464,12268,4.2333
P500787,5438,4.2333
P461515,30674,4.2331
P458270,34553,4.233
P470004,2963,4.2329
P439652,81885,4.2324
P484071,17960,4.232
P433663,26555,4.2316
P459414,10311,4.2316
P280528,15958,4.2313
P470509,16116,4.2312
P453273,92741,4.231
P458943,51247,4.2308
P423548,17973,4.2308
P420012,16821,4.2308
P454982,10041,4.2308
P501313,6700,4.2308
P471580,1581,4.2308
P505408,10,4.2308
P445737,24618,4.2305
P58789756,77333,4.2303
P471239,58394,4.2302
P455598,21455,4.23
P468419,13061,4.23
P500988,22997,4.2297
P479972,9644,4.2297
P463451,13051,4.2295
P462415,4406,4.2295
P475536,22422,4.2294
P442531,101523,4.2293
P454827,15471,4.2291
P454828,12472,4.2291
P67617,78502,4.2289
P446419,21320,4.2288
P442757,49358,4.2286
P473003,12027,4.2286
P500299,5587,4.2286
P411359,57410,4.2283
P467146,21579,4.228
P467147,20560,4.228
P475921,9415,4.2278
P467773,9383,4.2278
P477829,102015,4.2277
P469953,107001,4.2276
P284507,246559,4.2275
P481711,15786,4.2273
P479713,14305,4.2273
P476417,3741,4.2273
P471536,8026,4.2271
P475906,2922,4.2267
P462411,6414,4.2264
P410883,10371,4.2263
P467265,38105,4.2262
P480629,7931,4.2262
P417912,29544,4.2261
P476743,15387,4.2258
P421249,4347,4.2258
P461923,17539,4.2252
P476827,669,4.225
P458753,43057,4.2248
P47478987,43839,4.2245
P461665,37515,4.2245
P454762,244438,4.2244
P232903,93898,4.2243
P404913,36186,4.2243
P433850,17875,4.2237
P467771,6961,4.2236
P480454,1394,4.2236
P385432,59548,4.2234
P425858,18957,4.2234
P379995,14820,4.2234
P460829,47486,4.2225
P455999,16163,4.2222
P456957,10594,4.2222
P386759,9393,4.2222
P501780,8456,4.2222
P503579,3778,4.2222
P500856,3592,4.2222
P435207,3226,4.2222
P481816,2387,4.2222
P404041,44533,4.2219
P400211,70641,4.2218
P469503,179137,4.2217
P421997,37317,4.2216
P501783,1767,4.2216
P453253,35156,4.2213
P458965,11210,4.2212
P444225,4790,4.2212
P469851,4558,4.2212
P501189,1501,4.2212
P444605,84069,4.2211
P475613,6723,4.2208
P475614,3560,4.2208
P504596,2031,4.2206
P472045,12768,4.2202
P472454,9188,4.2202
P274001,98027,4.2199
P455637,17240,4.2198
P457864,10302,4.2194
P431192,14341,4.2192
P183301,54405,4.2191
P430909,19060,4.2191
P247355,260149,4.2189
P270543,14373,4.2188
P475128,19994,4.2183
P386784,23499,4.2182
P503857,9548,4.2182
P468818,8723,4.2182
P475184,1327,4.2182
P05048798,39276,4.2179
P454509,88858,4.2178
P429529,77748,4.2176
P421998,101394,4.2174
P448537,29698,4.2174
P445951,29687,4.2174
P380001,2348,4.2174
P418800,71355,4.2173
P417143,12328,4.2169
P393401,622995,4.2162
P468671,4981,4.2162
P405269,15618,4.2158
P12570,4776,4.2157
P433975,6994,4.2155
P96811,3478,4.2155
P408432,72299,4.2154
P426014,13139,4.2154
P450535,37307,4.2152
P385632,29926,4.2143
P502611,19078,4.2143
P417359,13898,4.2143
P392873,12828,4.2143
P9214873437,8686,4.2143
P07778978,7881,4.2143
P504784,7249,4.2143
P469185,7068,4.2143
P380030,5546,4.2143
P474850,3286,4.2143
P431165,2764,4.2143
P78300,1394,4.2143
P429631,25783,4.2139
P280573,17094,4.2139
P427419,720504,4.2133
P457694,11488,4.213
P420166,125922,4.2129
P469490,93358,4.2128
P463074,29112,4.2128
P457275,22545,4.2128
P381918,19664,4.2128
P412535,13506,4.2127
P280511,8794,4.2125
P163604,4157,4.2125
P439058,129875,4.2124
P414160,15661,4.2124
P441644,121678,4.2121
P440268,67983,4.212
P422439,6950,4.2115
P411387,404142,4.2112
P442843,16974,4.2109
P475188,4283,4.2105
P444988,4084,4.2105
P444149,112726,4.2103
P378713,6487,4.2102
P433887,76514,4.2101
P480313,4792,4.2101
P67339785,155048,4.21
P385358,98217,4.2097
P469506,74161,4.2097
P440447,46196,4.2097
P433830,25750,4.2097
P468382,28006,4.2093
P425939,20853,4.2093
P457461,9246,4.2093
P455899,43421,4.209
P440634,27964,4.209
P440635,26344,4.209
P467973,12224,4.2087
P422299,43262,4.2086
P376127,89821,4.2084
P473840,19428,4.2083
P504682,3024,4.2083
P122683,2695,4.2083
P429021,16780,4.2082
P453282,39659,4.2079
P387562,35756,4.2077
P459165,2679,4.2077
P434551,27682,4.2075
P280548,6535,4.207
P504521,85415,4.2067
P448129,8673,4.2066
P448131,7837,4.2066
P467038,136726,4.2062
P479949,19529,4.2059
P392144,14771,4.2059
P467264,6514,4.2059
P462748,3104,4.2059
P469154,18021,4.2056
P468149,4531,4.2056
P471224,23183,4.2051
P387903,38310,4.205
P469453,22580,4.205
P282405,18706,4.205
P474821,10098,4.205
P429264,35043,4.2049
P476459,4285,4.2042
